match_id,venue,innings,batting_team,bowling_team,bowler,wicket_type,balls
548332,MA Chidambaram Stadium,1,Rajasthan Royals,Chennai Super Kings,KMDN Kulasekara,0,12
548332,MA Chidambaram Stadium,1,Rajasthan Royals,Chennai Super Kings,R Ashwin,1,6
548332,MA Chidambaram Stadium,2,Chennai Super Kings,Rajasthan Royals,A Singh,0,12
548332,MA Chidambaram Stadium,2,Chennai Super Kings,Rajasthan Royals,AL Menaria,0,6
548332,MA Chidambaram Stadium,2,Chennai Super Kings,Rajasthan Royals,GB Hogg,0,6
548332,MA Chidambaram Stadium,2,Chennai Super Kings,Rajasthan Royals,KK Cooper,0,6
548332,MA Chidambaram Stadium,2,Chennai Super Kings,Rajasthan Royals,STR Binny,0,6
548333,Feroz Shah Kotla,1,Pune Warriors,Delhi Daredevils,IK Pathan,0,12
548333,Feroz Shah Kotla,1,Pune Warriors,Delhi Daredevils,M Morkel,1,14
548333,Feroz Shah Kotla,1,Pune Warriors,Delhi Daredevils,S Nadeem,0,6
548333,Feroz Shah Kotla,1,Pune Warriors,Delhi Daredevils,UT Yadav,0,6
548333,Feroz Shah Kotla,2,Delhi Daredevils,Pune Warriors,A Nehra,0,12
548333,Feroz Shah Kotla,2,Delhi Daredevils,Pune Warriors,AC Thomas,1,12
548333,Feroz Shah Kotla,2,Delhi Daredevils,Pune Warriors,AD Mathews,0,6
548333,Feroz Shah Kotla,2,Delhi Daredevils,Pune Warriors,M Kartik,0,6
548334,Wankhede Stadium,1,Mumbai Indians,Kings XI Punjab,Azhar Mahmood,0,7
548334,Wankhede Stadium,1,Mumbai Indians,Kings XI Punjab,BA Bhatt,0,12
548334,Wankhede Stadium,1,Mumbai Indians,Kings XI Punjab,P Awana,0,6
548334,Wankhede Stadium,1,Mumbai Indians,Kings XI Punjab,P Kumar,0,12
548334,Wankhede Stadium,2,Kings XI Punjab,Mumbai Indians,KA Pollard,0,6
548334,Wankhede Stadium,2,Kings XI Punjab,Mumbai Indians,MM Patel,0,12
548334,Wankhede Stadium,2,Kings XI Punjab,Mumbai Indians,PP Ojha,0,6
548334,Wankhede Stadium,2,Kings XI Punjab,Mumbai Indians,RP Singh,0,12
548335,Barabati Stadium,1,Deccan Chargers,Kolkata Knight Riders,B Lee,0,12
548335,Barabati Stadium,1,Deccan Chargers,Kolkata Knight Riders,L Balaji,1,6
548335,Barabati Stadium,1,Deccan Chargers,Kolkata Knight Riders,SP Narine,0,6
548335,Barabati Stadium,1,Deccan Chargers,Kolkata Knight Riders,YK Pathan,0,12
548335,Barabati Stadium,2,Kolkata Knight Riders,Deccan Chargers,Ankit Sharma,0,6
548335,Barabati Stadium,2,Kolkata Knight Riders,Deccan Chargers,DW Steyn,1,19
548335,Barabati Stadium,2,Kolkata Knight Riders,Deccan Chargers,V Pratap Singh,0,13
548336,Sawai Mansingh Stadium,1,Royal Challengers Bangalore,Rajasthan Royals,A Chandila,0,12
548336,Sawai Mansingh Stadium,1,Royal Challengers Bangalore,Rajasthan Royals,KK Cooper,0,6
548336,Sawai Mansingh Stadium,1,Royal Challengers Bangalore,Rajasthan Royals,Pankaj Singh,1,18
548336,Sawai Mansingh Stadium,2,Rajasthan Royals,Royal Challengers Bangalore,DL Vettori,0,6
548336,Sawai Mansingh Stadium,2,Rajasthan Royals,Royal Challengers Bangalore,R Vinay Kumar,0,18
548336,Sawai Mansingh Stadium,2,Rajasthan Royals,Royal Challengers Bangalore,Z Khan,0,14
548337,Subrata Roy Sahara Stadium,1,Pune Warriors,Delhi Daredevils,IK Pathan,1,18
548337,Subrata Roy Sahara Stadium,1,Pune Warriors,Delhi Daredevils,M Morkel,1,12
548337,Subrata Roy Sahara Stadium,1,Pune Warriors,Delhi Daredevils,UT Yadav,0,6
548337,Subrata Roy Sahara Stadium,2,Delhi Daredevils,Pune Warriors,A Nehra,0,18
548337,Subrata Roy Sahara Stadium,2,Delhi Daredevils,Pune Warriors,AC Thomas,1,13
548337,Subrata Roy Sahara Stadium,2,Delhi Daredevils,Pune Warriors,LJ Wright,0,6
548339,"Punjab Cricket Association Stadium, Mohali",1,Kings XI Punjab,Mumbai Indians,CJ McKay,0,6
548339,"Punjab Cricket Association Stadium, Mohali",1,Kings XI Punjab,Mumbai Indians,MM Patel,0,7
548339,"Punjab Cricket Association Stadium, Mohali",1,Kings XI Punjab,Mumbai Indians,RJ Peterson,0,6
548339,"Punjab Cricket Association Stadium, Mohali",1,Kings XI Punjab,Mumbai Indians,RP Singh,1,18
548339,"Punjab Cricket Association Stadium, Mohali",2,Mumbai Indians,Kings XI Punjab,BA Bhatt,0,6
548339,"Punjab Cricket Association Stadium, Mohali",2,Mumbai Indians,Kings XI Punjab,P Awana,0,13
548339,"Punjab Cricket Association Stadium, Mohali",2,Mumbai Indians,Kings XI Punjab,P Kumar,0,18
548341,Subrata Roy Sahara Stadium,1,Deccan Chargers,Pune Warriors,A Nehra,0,6
548341,Subrata Roy Sahara Stadium,1,Deccan Chargers,Pune Warriors,AC Thomas,0,12
548341,Subrata Roy Sahara Stadium,1,Deccan Chargers,Pune Warriors,B Kumar,2,12
548341,Subrata Roy Sahara Stadium,1,Deccan Chargers,Pune Warriors,MN Samuels,0,6
548341,Subrata Roy Sahara Stadium,2,Pune Warriors,Deccan Chargers,Ankit Sharma,1,12
548341,Subrata Roy Sahara Stadium,2,Pune Warriors,Deccan Chargers,J Theron,1,6
548341,Subrata Roy Sahara Stadium,2,Pune Warriors,Deccan Chargers,JP Duminy,0,13
548341,Subrata Roy Sahara Stadium,2,Pune Warriors,Deccan Chargers,MS Gony,0,7
548342,Feroz Shah Kotla,1,Delhi Daredevils,Mumbai Indians,R Shukla,0,6
548342,Feroz Shah Kotla,1,Delhi Daredevils,Mumbai Indians,RP Singh,0,19
548342,Feroz Shah Kotla,1,Delhi Daredevils,Mumbai Indians,SL Malinga,0,12
548342,Feroz Shah Kotla,2,Mumbai Indians,Delhi Daredevils,IK Pathan,2,13
548342,Feroz Shah Kotla,2,Mumbai Indians,Delhi Daredevils,M Morkel,1,12
548342,Feroz Shah Kotla,2,Mumbai Indians,Delhi Daredevils,S Nadeem,0,6
548342,Feroz Shah Kotla,2,Mumbai Indians,Delhi Daredevils,UT Yadav,0,6
548343,MA Chidambaram Stadium,1,Kings XI Punjab,Chennai Super Kings,JA Morkel,0,6
548343,MA Chidambaram Stadium,1,Kings XI Punjab,Chennai Super Kings,KMDN Kulasekara,0,15
548343,MA Chidambaram Stadium,1,Kings XI Punjab,Chennai Super Kings,R Ashwin,0,13
548343,MA Chidambaram Stadium,1,Kings XI Punjab,Chennai Super Kings,SB Jakati,0,6
548343,MA Chidambaram Stadium,2,Chennai Super Kings,Kings XI Punjab,Azhar Mahmood,1,6
548343,MA Chidambaram Stadium,2,Chennai Super Kings,Kings XI Punjab,BA Bhatt,0,6
548343,MA Chidambaram Stadium,2,Chennai Super Kings,Kings XI Punjab,Bipul Sharma,0,6
548343,MA Chidambaram Stadium,2,Chennai Super Kings,Kings XI Punjab,P Awana,0,6
548343,MA Chidambaram Stadium,2,Chennai Super Kings,Kings XI Punjab,P Kumar,0,12
548344,Eden Gardens,1,Kolkata Knight Riders,Royal Challengers Bangalore,DL Vettori,0,6
548344,Eden Gardens,1,Kolkata Knight Riders,Royal Challengers Bangalore,KP Appanna,0,14
548344,Eden Gardens,1,Kolkata Knight Riders,Royal Challengers Bangalore,R Vinay Kumar,0,6
548344,Eden Gardens,1,Kolkata Knight Riders,Royal Challengers Bangalore,Z Khan,0,13
548344,Eden Gardens,2,Royal Challengers Bangalore,Kolkata Knight Riders,B Lee,0,13
548344,Eden Gardens,2,Royal Challengers Bangalore,Kolkata Knight Riders,JH Kallis,2,6
548344,Eden Gardens,2,Royal Challengers Bangalore,Kolkata Knight Riders,SP Narine,0,6
548344,Eden Gardens,2,Royal Challengers Bangalore,Kolkata Knight Riders,YK Pathan,1,12
548345,Feroz Shah Kotla,1,Delhi Daredevils,Rajasthan Royals,A Singh,0,7
548345,Feroz Shah Kotla,1,Delhi Daredevils,Rajasthan Royals,AA Chavan,1,12
548345,Feroz Shah Kotla,1,Delhi Daredevils,Rajasthan Royals,KK Cooper,0,6
548345,Feroz Shah Kotla,1,Delhi Daredevils,Rajasthan Royals,Pankaj Singh,1,12
548345,Feroz Shah Kotla,2,Rajasthan Royals,Delhi Daredevils,IK Pathan,0,12
548345,Feroz Shah Kotla,2,Rajasthan Royals,Delhi Daredevils,M Morkel,0,12
548345,Feroz Shah Kotla,2,Rajasthan Royals,Delhi Daredevils,S Nadeem,0,6
548345,Feroz Shah Kotla,2,Rajasthan Royals,Delhi Daredevils,UT Yadav,0,7
548346,Wankhede Stadium,1,Deccan Chargers,Mumbai Indians,Harbhajan Singh,0,6
548346,Wankhede Stadium,1,Deccan Chargers,Mumbai Indians,MM Patel,0,6
548346,Wankhede Stadium,1,Deccan Chargers,Mumbai Indians,RP Singh,1,18
548346,Wankhede Stadium,1,Deccan Chargers,Mumbai Indians,SL Malinga,0,6
548346,Wankhede Stadium,2,Mumbai Indians,Deccan Chargers,DT Christian,0,7
548346,Wankhede Stadium,2,Mumbai Indians,Deccan Chargers,DW Steyn,1,13
548346,Wankhede Stadium,2,Mumbai Indians,Deccan Chargers,V Pratap Singh,1,19
548347,MA Chidambaram Stadium,1,Chennai Super Kings,Kolkata Knight Riders,B Lee,1,12
548347,MA Chidambaram Stadium,1,Chennai Super Kings,Kolkata Knight Riders,Iqbal Abdulla,0,12
548347,MA Chidambaram Stadium,1,Chennai Super Kings,Kolkata Knight Riders,SP Narine,1,6
548347,MA Chidambaram Stadium,1,Chennai Super Kings,Kolkata Knight Riders,YK Pathan,0,7
548347,MA Chidambaram Stadium,2,Kolkata Knight Riders,Chennai Super Kings,JA Morkel,0,23
548347,MA Chidambaram Stadium,2,Kolkata Knight Riders,Chennai Super Kings,R Ashwin,1,13
548347,MA Chidambaram Stadium,2,Kolkata Knight Riders,Chennai Super Kings,SB Jakati,0,6
548348,Barabati Stadium,1,Deccan Chargers,Pune Warriors,A Nehra,0,6
548348,Barabati Stadium,1,Deccan Chargers,Pune Warriors,B Kumar,1,6
548348,Barabati Stadium,1,Deccan Chargers,Pune Warriors,MN Samuels,1,12
548348,Barabati Stadium,1,Deccan Chargers,Pune Warriors,WD Parnell,0,12
548348,Barabati Stadium,2,Pune Warriors,Deccan Chargers,Ankit Sharma,1,6
548348,Barabati Stadium,2,Pune Warriors,Deccan Chargers,DW Steyn,0,12
548348,Barabati Stadium,2,Pune Warriors,Deccan Chargers,JP Duminy,0,6
548348,Barabati Stadium,2,Pune Warriors,Deccan Chargers,V Pratap Singh,0,12
548349,Sawai Mansingh Stadium,1,Rajasthan Royals,Delhi Daredevils,IK Pathan,0,12
548349,Sawai Mansingh Stadium,1,Rajasthan Royals,Delhi Daredevils,M Morkel,0,12
548349,Sawai Mansingh Stadium,1,Rajasthan Royals,Delhi Daredevils,S Nadeem,0,6
548349,Sawai Mansingh Stadium,1,Rajasthan Royals,Delhi Daredevils,UT Yadav,0,7
548349,Sawai Mansingh Stadium,2,Delhi Daredevils,Rajasthan Royals,A Singh,0,6
548349,Sawai Mansingh Stadium,2,Delhi Daredevils,Rajasthan Royals,AA Chavan,1,12
548349,Sawai Mansingh Stadium,2,Delhi Daredevils,Rajasthan Royals,Pankaj Singh,0,6
548349,Sawai Mansingh Stadium,2,Delhi Daredevils,Rajasthan Royals,SR Watson,0,12
548350,M Chinnaswamy Stadium,1,Royal Challengers Bangalore,Kings XI Punjab,P Awana,0,6
548350,M Chinnaswamy Stadium,1,Royal Challengers Bangalore,Kings XI Punjab,P Kumar,0,18
548350,M Chinnaswamy Stadium,1,Royal Challengers Bangalore,Kings XI Punjab,RJ Harris,1,12
548350,M Chinnaswamy Stadium,2,Kings XI Punjab,Royal Challengers Bangalore,AB McDonald,1,6
548350,M Chinnaswamy Stadium,2,Kings XI Punjab,Royal Challengers Bangalore,R Vinay Kumar,0,18
548350,M Chinnaswamy Stadium,2,Kings XI Punjab,Royal Challengers Bangalore,Z Khan,0,13
548351,Subrata Roy Sahara Stadium,1,Mumbai Indians,Pune Warriors,A Nehra,0,6
548351,Subrata Roy Sahara Stadium,1,Mumbai Indians,Pune Warriors,AB Dinda,0,12
548351,Subrata Roy Sahara Stadium,1,Mumbai Indians,Pune Warriors,B Kumar,0,6
548351,Subrata Roy Sahara Stadium,1,Mumbai Indians,Pune Warriors,M Kartik,0,6
548351,Subrata Roy Sahara Stadium,1,Mumbai Indians,Pune Warriors,WD Parnell,0,7
548351,Subrata Roy Sahara Stadium,2,Pune Warriors,Mumbai Indians,Harbhajan Singh,0,6
548351,Subrata Roy Sahara Stadium,2,Pune Warriors,Mumbai Indians,MM Patel,1,18
548351,Subrata Roy Sahara Stadium,2,Pune Warriors,Mumbai Indians,SL Malinga,0,13
548352,MA Chidambaram Stadium,1,Chennai Super Kings,Deccan Chargers,Ankit Sharma,0,6
548352,MA Chidambaram Stadium,1,Chennai Super Kings,Deccan Chargers,DT Christian,0,7
548352,MA Chidambaram Stadium,1,Chennai Super Kings,Deccan Chargers,DW Steyn,0,12
548352,MA Chidambaram Stadium,1,Chennai Super Kings,Deccan Chargers,V Pratap Singh,1,12
548352,MA Chidambaram Stadium,2,Deccan Chargers,Chennai Super Kings,BW Hilfenhaus,0,12
548352,MA Chidambaram Stadium,2,Deccan Chargers,Chennai Super Kings,DJ Bravo,0,6
548352,MA Chidambaram Stadium,2,Deccan Chargers,Chennai Super Kings,JA Morkel,1,12
548352,MA Chidambaram Stadium,2,Deccan Chargers,Chennai Super Kings,R Ashwin,0,6
548353,Eden Gardens,1,Kolkata Knight Riders,Pune Warriors,AB Dinda,0,13
548353,Eden Gardens,1,Kolkata Knight Riders,Pune Warriors,B Kumar,0,9
548353,Eden Gardens,1,Kolkata Knight Riders,Pune Warriors,M Kartik,0,13
548353,Eden Gardens,1,Kolkata Knight Riders,Pune Warriors,WD Parnell,0,6
548353,Eden Gardens,2,Pune Warriors,Kolkata Knight Riders,Iqbal Abdulla,0,19
548353,Eden Gardens,2,Pune Warriors,Kolkata Knight Riders,M de Lange,2,21
548354,"Punjab Cricket Association Stadium, Mohali",1,Rajasthan Royals,Kings XI Punjab,P Awana,0,7
548354,"Punjab Cricket Association Stadium, Mohali",1,Rajasthan Royals,Kings XI Punjab,P Kumar,0,19
548354,"Punjab Cricket Association Stadium, Mohali",1,Rajasthan Royals,Kings XI Punjab,RJ Harris,1,12
548354,"Punjab Cricket Association Stadium, Mohali",2,Kings XI Punjab,Rajasthan Royals,AA Chavan,0,6
548354,"Punjab Cricket Association Stadium, Mohali",2,Kings XI Punjab,Rajasthan Royals,J Botha,0,6
548354,"Punjab Cricket Association Stadium, Mohali",2,Kings XI Punjab,Rajasthan Royals,SR Watson,1,12
548354,"Punjab Cricket Association Stadium, Mohali",2,Kings XI Punjab,Rajasthan Royals,SW Tait,1,15
548355,Wankhede Stadium,1,Chennai Super Kings,Mumbai Indians,MM Patel,0,13
548355,Wankhede Stadium,1,Chennai Super Kings,Mumbai Indians,RJ Peterson,0,6
548355,Wankhede Stadium,1,Chennai Super Kings,Mumbai Indians,RP Singh,0,6
548355,Wankhede Stadium,1,Chennai Super Kings,Mumbai Indians,SL Malinga,1,13
548355,Wankhede Stadium,2,Mumbai Indians,Chennai Super Kings,BW Hilfenhaus,1,18
548355,Wankhede Stadium,2,Mumbai Indians,Chennai Super Kings,JA Morkel,0,12
548355,Wankhede Stadium,2,Mumbai Indians,Chennai Super Kings,R Ashwin,0,6
548356,M Chinnaswamy Stadium,1,Deccan Chargers,Royal Challengers Bangalore,A Mithun,0,13
548356,M Chinnaswamy Stadium,1,Deccan Chargers,Royal Challengers Bangalore,P Parameswaran,0,6
548356,M Chinnaswamy Stadium,1,Deccan Chargers,Royal Challengers Bangalore,Z Khan,0,19
548356,M Chinnaswamy Stadium,2,Royal Challengers Bangalore,Deccan Chargers,Anand Rajan,0,6
548356,M Chinnaswamy Stadium,2,Royal Challengers Bangalore,Deccan Chargers,DW Steyn,0,12
548356,M Chinnaswamy Stadium,2,Royal Challengers Bangalore,Deccan Chargers,S Dhawan,0,6
548356,M Chinnaswamy Stadium,2,Royal Challengers Bangalore,Deccan Chargers,V Pratap Singh,0,12
548357,Feroz Shah Kotla,1,Delhi Daredevils,Kolkata Knight Riders,B Lee,0,12
548357,Feroz Shah Kotla,1,Delhi Daredevils,Kolkata Knight Riders,JH Kallis,2,12
548357,Feroz Shah Kotla,1,Delhi Daredevils,Kolkata Knight Riders,PJ Sangwan,0,6
548357,Feroz Shah Kotla,1,Delhi Daredevils,Kolkata Knight Riders,SP Narine,0,6
548357,Feroz Shah Kotla,2,Kolkata Knight Riders,Delhi Daredevils,IK Pathan,0,6
548357,Feroz Shah Kotla,2,Kolkata Knight Riders,Delhi Daredevils,M Morkel,0,13
548357,Feroz Shah Kotla,2,Kolkata Knight Riders,Delhi Daredevils,S Nadeem,0,12
548357,Feroz Shah Kotla,2,Kolkata Knight Riders,Delhi Daredevils,UT Yadav,0,6
548358,Subrata Roy Sahara Stadium,1,Pune Warriors,Rajasthan Royals,AA Chavan,0,7
548358,Subrata Roy Sahara Stadium,1,Pune Warriors,Rajasthan Royals,J Botha,0,6
548358,Subrata Roy Sahara Stadium,1,Pune Warriors,Rajasthan Royals,SR Watson,0,12
548358,Subrata Roy Sahara Stadium,1,Pune Warriors,Rajasthan Royals,SW Tait,1,12
548358,Subrata Roy Sahara Stadium,2,Rajasthan Royals,Pune Warriors,A Nehra,0,6
548358,Subrata Roy Sahara Stadium,2,Rajasthan Royals,Pune Warriors,B Kumar,1,12
548358,Subrata Roy Sahara Stadium,2,Rajasthan Royals,Pune Warriors,M Kartik,0,6
548358,Subrata Roy Sahara Stadium,2,Rajasthan Royals,Pune Warriors,WD Parnell,1,12
548359,Rajiv Gandhi International Stadium,1,Kings XI Punjab,Deccan Chargers,AA Jhunjhunwala,0,12
548359,Rajiv Gandhi International Stadium,1,Kings XI Punjab,Deccan Chargers,J Theron,0,12
548359,Rajiv Gandhi International Stadium,1,Kings XI Punjab,Deccan Chargers,S Dhawan,0,6
548359,Rajiv Gandhi International Stadium,1,Kings XI Punjab,Deccan Chargers,V Pratap Singh,0,8
548359,Rajiv Gandhi International Stadium,2,Deccan Chargers,Kings XI Punjab,Azhar Mahmood,0,8
548359,Rajiv Gandhi International Stadium,2,Deccan Chargers,Kings XI Punjab,P Awana,1,6
548359,Rajiv Gandhi International Stadium,2,Deccan Chargers,Kings XI Punjab,P Kumar,1,12
548359,Rajiv Gandhi International Stadium,2,Deccan Chargers,Kings XI Punjab,PP Chawla,0,6
548359,Rajiv Gandhi International Stadium,2,Deccan Chargers,Kings XI Punjab,RR Powar,0,6
548360,Wankhede Stadium,1,Mumbai Indians,Royal Challengers Bangalore,HV Patel,0,6
548360,Wankhede Stadium,1,Mumbai Indians,Royal Challengers Bangalore,R Vinay Kumar,2,19
548360,Wankhede Stadium,1,Mumbai Indians,Royal Challengers Bangalore,Z Khan,0,12
548360,Wankhede Stadium,2,Royal Challengers Bangalore,Mumbai Indians,RP Singh,0,18
548360,Wankhede Stadium,2,Royal Challengers Bangalore,Mumbai Indians,SL Malinga,0,18
548361,Sawai Mansingh Stadium,1,Rajasthan Royals,Chennai Super Kings,BW Hilfenhaus,2,18
548361,Sawai Mansingh Stadium,1,Rajasthan Royals,Chennai Super Kings,JA Morkel,0,19
548361,Sawai Mansingh Stadium,2,Chennai Super Kings,Rajasthan Royals,Pankaj Singh,1,12
548361,Sawai Mansingh Stadium,2,Chennai Super Kings,Rajasthan Royals,SR Watson,1,13
548361,Sawai Mansingh Stadium,2,Chennai Super Kings,Rajasthan Royals,SW Tait,0,15
548362,Subrata Roy Sahara Stadium,1,Royal Challengers Bangalore,Pune Warriors,AC Thomas,0,14
548362,Subrata Roy Sahara Stadium,1,Royal Challengers Bangalore,Pune Warriors,B Kumar,0,13
548362,Subrata Roy Sahara Stadium,1,Royal Challengers Bangalore,Pune Warriors,K Upadhyay,0,12
548362,Subrata Roy Sahara Stadium,2,Pune Warriors,Royal Challengers Bangalore,HV Patel,0,6
548362,Subrata Roy Sahara Stadium,2,Pune Warriors,Royal Challengers Bangalore,KP Appanna,0,6
548362,Subrata Roy Sahara Stadium,2,Pune Warriors,Royal Challengers Bangalore,R Vinay Kumar,1,12
548362,Subrata Roy Sahara Stadium,2,Pune Warriors,Royal Challengers Bangalore,Z Khan,2,12
548363,Eden Gardens,1,Mumbai Indians,Kolkata Knight Riders,B Lee,0,12
548363,Eden Gardens,1,Mumbai Indians,Kolkata Knight Riders,SP Narine,0,6
548363,Eden Gardens,1,Mumbai Indians,Kolkata Knight Riders,Shakib Al Hasan,1,18
548363,Eden Gardens,2,Kolkata Knight Riders,Mumbai Indians,MM Patel,1,18
548363,Eden Gardens,2,Kolkata Knight Riders,Mumbai Indians,PP Ojha,1,12
548363,Eden Gardens,2,Kolkata Knight Riders,Mumbai Indians,SL Malinga,0,6
548364,MA Chidambaram Stadium,1,Delhi Daredevils,Chennai Super Kings,BW Hilfenhaus,3,19
548364,MA Chidambaram Stadium,1,Delhi Daredevils,Chennai Super Kings,JA Morkel,1,18
548364,MA Chidambaram Stadium,2,Chennai Super Kings,Delhi Daredevils,M Morkel,0,18
548364,MA Chidambaram Stadium,2,Chennai Super Kings,Delhi Daredevils,UT Yadav,0,7
548364,MA Chidambaram Stadium,2,Chennai Super Kings,Delhi Daredevils,VR Aaron,0,12
548365,Sawai Mansingh Stadium,1,Rajasthan Royals,Pune Warriors,A Nehra,1,12
548365,Sawai Mansingh Stadium,1,Rajasthan Royals,Pune Warriors,B Kumar,0,12
548365,Sawai Mansingh Stadium,1,Rajasthan Royals,Pune Warriors,M Kartik,0,7
548365,Sawai Mansingh Stadium,1,Rajasthan Royals,Pune Warriors,R Sharma,0,6
548365,Sawai Mansingh Stadium,2,Pune Warriors,Rajasthan Royals,A Chandila,4,18
548365,Sawai Mansingh Stadium,2,Pune Warriors,Rajasthan Royals,SR Watson,0,13
548365,Sawai Mansingh Stadium,2,Pune Warriors,Rajasthan Royals,SW Tait,0,6
548366,"Punjab Cricket Association Stadium, Mohali",1,Deccan Chargers,Kings XI Punjab,Azhar Mahmood,1,6
548366,"Punjab Cricket Association Stadium, Mohali",1,Deccan Chargers,Kings XI Punjab,DJ Hussey,0,7
548366,"Punjab Cricket Association Stadium, Mohali",1,Deccan Chargers,Kings XI Punjab,P Awana,0,6
548366,"Punjab Cricket Association Stadium, Mohali",1,Deccan Chargers,Kings XI Punjab,P Kumar,0,12
548366,"Punjab Cricket Association Stadium, Mohali",1,Deccan Chargers,Kings XI Punjab,RJ Harris,0,6
548366,"Punjab Cricket Association Stadium, Mohali",2,Kings XI Punjab,Deccan Chargers,AA Jhunjhunwala,0,6
548366,"Punjab Cricket Association Stadium, Mohali",2,Kings XI Punjab,Deccan Chargers,DT Christian,2,12
548366,"Punjab Cricket Association Stadium, Mohali",2,Kings XI Punjab,Deccan Chargers,DW Steyn,0,6
548366,"Punjab Cricket Association Stadium, Mohali",2,Kings XI Punjab,Deccan Chargers,TP Sudhindra,0,13
548367,M Chinnaswamy Stadium,1,Royal Challengers Bangalore,Mumbai Indians,MM Patel,2,22
548367,M Chinnaswamy Stadium,1,Royal Challengers Bangalore,Mumbai Indians,RP Singh,0,12
548367,M Chinnaswamy Stadium,1,Royal Challengers Bangalore,Mumbai Indians,SL Malinga,0,7
548367,M Chinnaswamy Stadium,2,Mumbai Indians,Royal Challengers Bangalore,HV Patel,0,7
548367,M Chinnaswamy Stadium,2,Mumbai Indians,Royal Challengers Bangalore,R Vinay Kumar,2,20
548367,M Chinnaswamy Stadium,2,Mumbai Indians,Royal Challengers Bangalore,Z Khan,1,13
548368,Eden Gardens,1,Kolkata Knight Riders,Chennai Super Kings,BW Hilfenhaus,0,12
548368,Eden Gardens,1,Kolkata Knight Riders,Chennai Super Kings,R Ashwin,0,12
548368,Eden Gardens,1,Kolkata Knight Riders,Chennai Super Kings,SB Jakati,0,12
548368,Eden Gardens,2,Chennai Super Kings,Kolkata Knight Riders,JH Kallis,0,6
548368,Eden Gardens,2,Chennai Super Kings,Kolkata Knight Riders,L Balaji,0,7
548368,Eden Gardens,2,Chennai Super Kings,Kolkata Knight Riders,M de Lange,0,12
548368,Eden Gardens,2,Chennai Super Kings,Kolkata Knight Riders,SP Narine,0,12
548369,Feroz Shah Kotla,1,Kings XI Punjab,Delhi Daredevils,IK Pathan,0,6
548369,Feroz Shah Kotla,1,Kings XI Punjab,Delhi Daredevils,M Morkel,0,12
548369,Feroz Shah Kotla,1,Kings XI Punjab,Delhi Daredevils,VR Aaron,2,12
548369,Feroz Shah Kotla,1,Kings XI Punjab,Delhi Daredevils,Y Venugopal Rao,0,6
548369,Feroz Shah Kotla,2,Delhi Daredevils,Kings XI Punjab,Azhar Mahmood,0,13
548369,Feroz Shah Kotla,2,Delhi Daredevils,Kings XI Punjab,P Awana,3,12
548369,Feroz Shah Kotla,2,Delhi Daredevils,Kings XI Punjab,P Kumar,1,12
548370,Wankhede Stadium,1,Kolkata Knight Riders,Mumbai Indians,MM Patel,0,18
548370,Wankhede Stadium,1,Kolkata Knight Riders,Mumbai Indians,RP Singh,2,13
548370,Wankhede Stadium,1,Kolkata Knight Riders,Mumbai Indians,SL Malinga,0,6
548370,Wankhede Stadium,2,Mumbai Indians,Kolkata Knight Riders,Iqbal Abdulla,1,6
